['-0.40', '-0.03', '+0.05', '-0.02', 1]
['-0.01', '-0.33', '-0.05', '+0.25', 0]
['-0.02', '-0.14', '-0.04', '-0.05', 1]
['-0.02', '-0.33', '-0.04', '+0.22', 0]
['-0.03', '-0.13', '-0.04', '-0.08', 1]
['-0.03', '-0.33', '-0.04', '+0.20', 0]
['-0.04', '-0.13', '-0.04', '-0.11', 1]
['-0.04', '-0.33', '-0.04', '+0.17', 0]
['-0.05', '-0.13', '-0.04', '-0.13', 1]
['-0.05', '-0.33', '-0.04', '+0.15', 0]
['-0.06', '-0.13', '-0.04', '-0.16', 1]
['-0.06', '-0.33', '-0.04', '+0.12', 0]
['-0.07', '-0.52', '-0.04', '+0.40', 0]
['-0.08', '-0.32', '-0.03', '+0.10', 1]
['-0.08', '-0.52', '-0.03', '+0.38', 0]
['-0.09', '-0.32', '-0.02', '+0.08', 1]
['-0.10', '-0.52', '-0.02', '+0.37', 0]
['-0.11', '-0.32', '-0.01', '+0.07', 1]
['-0.12', '-0.52', '-0.01', '+0.36', 0]
['-0.13', '-0.32', '-0.00', '+0.07', 1]
['-0.13', '-0.52', '-0.00', '+0.36', 0]
['-0.14', '-0.32', '+0.01', '+0.07', 1]
['-0.15', '-0.52', '+0.01', '+0.36', 0]
['-0.16', '-0.32', '+0.02', '+0.07', 1]
['-0.17', '-0.52', '+0.02', '+0.37', 0]
['-0.18', '-0.32', '+0.02', '+0.08', 1]
['-0.18', '-0.52', '+0.03', '+0.38', 0]
['-0.19', '-0.32', '+0.03', '+0.10', 1]
['-0.20', '-0.52', '+0.04', '+0.40', 0]
['-0.21', '-0.32', '+0.04', '+0.12', 1]
['-0.22', '-0.13', '+0.05', '-0.16', 1]
['-0.22', '-0.33', '+0.04', '+0.15', 0]
['-0.23', '-0.13', '+0.05', '-0.13', 1]
['-0.23', '-0.33', '+0.04', '+0.17', 0]
['-0.24', '-0.13', '+0.05', '-0.11', 1]
['-0.24', '-0.33', '+0.04', '+0.20', 0]
['-0.25', '-0.13', '+0.05', '-0.08', 1]
['-0.25', '-0.33', '+0.05', '+0.23', 0]
['-0.25', '-0.14', '+0.05', '-0.05', 1]
['-0.26', '-0.33', '+0.05', '+0.26', 0]
['-0.26', '-0.14', '+0.06', '-0.01', 1]
['-0.27', '-0.33', '+0.06', '+0.30', 0]
['-0.27', '-0.14', '+0.06', '+0.02', 1]
['-0.28', '+0.06', '+0.06', '-0.25', 1]
['-0.28', '-0.14', '+0.06', '+0.06', 0]
['-0.28', '+0.05', '+0.06', '-0.22', 1]
['-0.28', '-0.14', '+0.05', '+0.10', 0]
['-0.28', '+0.05', '+0.06', '-0.18', 1]
['-0.28', '-0.14', '+0.05', '+0.13', 0]
['-0.28', '+0.05', '+0.05', '-0.15', 1]
['-0.28', '-0.15', '+0.05', '+0.16', 0]
['-0.28', '+0.05', '+0.05', '-0.11', 1]
['-0.28', '-0.15', '+0.05', '+0.20', 0]
['-0.29', '+0.05', '+0.06', '-0.08', 1]
['-0.28', '-0.15', '+0.05', '+0.23', 0]
['-0.29', '+0.05', '+0.06', '-0.04', 1]
['-0.29', '+0.24', '+0.06', '-0.32', 1]
['-0.28', '+0.04', '+0.05', '-0.01', 0]
['-0.28', '+0.24', '+0.05', '-0.28', 1]
['-0.28', '+0.04', '+0.05', '+0.03', 0]
['-0.28', '+0.24', '+0.05', '-0.25', 1]
['-0.27', '+0.04', '+0.04', '+0.06', 0]
['-0.27', '+0.24', '+0.04', '-0.22', 1]
['-0.26', '+0.04', '+0.04', '+0.08', 0]
['-0.26', '+0.24', '+0.04', '-0.20', 1]
['-0.26', '+0.04', '+0.04', '+0.11', 0]
['-0.26', '+0.23', '+0.04', '-0.17', 1]
['-0.25', '+0.04', '+0.03', '+0.13', 0]
['-0.25', '+0.23', '+0.04', '-0.15', 1]
['-0.25', '+0.43', '+0.03', '-0.43', 1]
['-0.24', '+0.23', '+0.03', '-0.13', 0]
['-0.24', '+0.43', '+0.02', '-0.41', 1]
['-0.23', '+0.23', '+0.01', '-0.11', 0]
['-0.22', '+0.43', '+0.01', '-0.40', 1]
['-0.21', '+0.23', '+0.00', '-0.10', 0]
['-0.21', '+0.43', '+0.00', '-0.40', 1]
['-0.20', '+0.23', '-0.01', '-0.10', 0]
['-0.20', '+0.43', '-0.01', '-0.40', 1]
['-0.19', '+0.23', '-0.02', '-0.11', 0]
['-0.18', '+0.43', '-0.02', '-0.40', 1]
['-0.17', '+0.23', '-0.03', '-0.12', 0]
['-0.17', '+0.43', '-0.03', '-0.42', 1]
['-0.16', '+0.23', '-0.04', '-0.13', 0]
['-0.16', '+0.04', '-0.04', '+0.15', 0]
['-0.16', '+0.23', '-0.04', '-0.16', 1]
['-0.15', '+0.04', '-0.04', '+0.12', 0]
['-0.15', '+0.23', '-0.04', '-0.18', 1]
['-0.15', '+0.04', '-0.04', '+0.10', 0]
['-0.14', '+0.24', '-0.04', '-0.21', 1]
['-0.14', '+0.04', '-0.04', '+0.07', 0]
['-0.14', '+0.24', '-0.04', '-0.23', 1]
['-0.13', '+0.04', '-0.05', '+0.05', 0]
['-0.13', '+0.24', '-0.04', '-0.26', 1]
['-0.13', '+0.04', '-0.05', '+0.02', 0]
['-0.13', '+0.24', '-0.05', '-0.29', 1]
['-0.12', '+0.04', '-0.06', '-0.01', 0]
['-0.12', '+0.24', '-0.06', '-0.32', 1]
['-0.12', '+0.05', '-0.06', '-0.05', 0]
['-0.12', '-0.15', '-0.06', '+0.23', 0]
['-0.12', '+0.05', '-0.06', '-0.09', 1]
['-0.12', '-0.15', '-0.06', '+0.19', 0]
['-0.12', '+0.05', '-0.06', '-0.12', 1]
['-0.12', '-0.14', '-0.06', '+0.15', 0]
['-0.12', '+0.05', '-0.06', '-0.16', 1]
['-0.12', '-0.14', '-0.06', '+0.11', 0]
['-0.13', '+0.05', '-0.06', '-0.20', 1]
['-0.12', '-0.14', '-0.06', '+0.08', 0]
['-0.13', '+0.05', '-0.06', '-0.23', 1]
['-0.13', '-0.14', '-0.06', '+0.04', 0]
['-0.13', '-0.33', '-0.06', '+0.31', 0]
['-0.14', '-0.14', '-0.06', '+0.00', 1]
['-0.14', '-0.33', '-0.06', '+0.27', 0]
['-0.14', '-0.14', '-0.05', '-0.04', 1]
['-0.15', '-0.33', '-0.05', '+0.24', 0]
['-0.15', '-0.13', '-0.05', '-0.07', 1]
['-0.16', '-0.33', '-0.05', '+0.21', 0]
['-0.16', '-0.13', '-0.04', '-0.10', 1]
['-0.17', '-0.33', '-0.05', '+0.18', 0]
['-0.17', '-0.13', '-0.04', '-0.13', 1]
['-0.18', '-0.33', '-0.05', '+0.15', 0]
['-0.18', '-0.13', '-0.04', '-0.16', 1]
['-0.18', '-0.33', '-0.05', '+0.12', 0]
['-0.19', '-0.52', '-0.04', '+0.40', 0]
['-0.20', '-0.32', '-0.03', '+0.10', 1]
['-0.21', '-0.52', '-0.03', '+0.38', 0]
['-0.22', '-0.32', '-0.03', '+0.07', 1]
['-0.22', '-0.52', '-0.02', '+0.36', 0]
['-0.23', '-0.32', '-0.02', '+0.06', 1]
['-0.24', '-0.52', '-0.02', '+0.35', 0]
['-0.25', '-0.32', '-0.01', '+0.05', 1]
['-0.26', '-0.52', '-0.01', '+0.34', 0]
['-0.27', '-0.32', '-0.00', '+0.04', 1]
['-0.27', '-0.52', '-0.00', '+0.34', 0]
['-0.29', '-0.32', '+0.01', '+0.04', 1]
['-0.29', '-0.52', '+0.01', '+0.34', 0]
['-0.30', '-0.32', '+0.01', '+0.05', 1]
['-0.31', '-0.52', '+0.02', '+0.35', 0]
['-0.32', '-0.32', '+0.02', '+0.06', 1]
['-0.33', '-0.52', '+0.02', '+0.36', 0]
['-0.34', '-0.32', '+0.03', '+0.07', 1]
['-0.34', '-0.52', '+0.03', '+0.37', 0]
['-0.35', '-0.32', '+0.04', '+0.09', 1]
['-0.36', '-0.52', '+0.04', '+0.40', 0]
['-0.37', '-0.32', '+0.05', '+0.12', 1]
['-0.38', '-0.13', '+0.05', '-0.16', 1]
['-0.38', '-0.33', '+0.05', '+0.15', 0]
['-0.38', '-0.13', '+0.05', '-0.13', 1]
['-0.39', '-0.33', '+0.05', '+0.18', 0]
['-0.39', '-0.13', '+0.05', '-0.10', 1]
['-0.40', '-0.33', '+0.05', '+0.21', 0]
['-0.40', '-0.13', '+0.05', '-0.07', 1]
['-0.41', '-0.33', '+0.05', '+0.24', 0]
['-0.41', '-0.14', '+0.06', '-0.03', 1]
['-0.42', '-0.33', '+0.06', '+0.28', 0]
['-0.42', '-0.14', '+0.06', '+0.01', 1]
['-0.42', '-0.33', '+0.06', '+0.32', 0]
['-0.43', '-0.14', '+0.07', '+0.05', 1]
['-0.43', '+0.05', '+0.07', '-0.22', 1]
['-0.43', '-0.14', '+0.07', '+0.09', 0]
['-0.44', '+0.05', '+0.07', '-0.18', 1]
['-0.44', '-0.14', '+0.06', '+0.13', 0]
['-0.44', '+0.05', '+0.07', '-0.14', 1]
['-0.44', '-0.15', '+0.06', '+0.17', 0]
['-0.44', '+0.05', '+0.07', '-0.10', 1]
['-0.44', '-0.15', '+0.07', '+0.21', 0]
['-0.44', '+0.05', '+0.07', '-0.06', 1]
['-0.44', '+0.24', '+0.07', '-0.33', 1]
['-0.44', '+0.04', '+0.06', '-0.01', 0]
['-0.44', '+0.24', '+0.06', '-0.29', 1]
['-0.43', '+0.04', '+0.06', '+0.02', 0]
['-0.43', '+0.24', '+0.06', '-0.25', 1]
['-0.42', '+0.04', '+0.05', '+0.06', 0]
['-0.42', '+0.24', '+0.05', '-0.22', 1]
['-0.42', '+0.04', '+0.05', '+0.09', 0]
['-0.42', '+0.23', '+0.05', '-0.18', 1]
['-0.41', '+0.04', '+0.05', '+0.12', 0]
['-0.41', '+0.23', '+0.05', '-0.15', 1]
['-0.41', '+0.04', '+0.05', '+0.15', 0]
['+0.04', '+0.19', '+0.04', '-0.32', 1]
['+0.05', '-0.00', '+0.03', '-0.02', 0]
['+0.05', '+0.19', '+0.03', '-0.30', 1]
['+0.05', '-0.00', '+0.03', '+0.01', 0]
['+0.05', '+0.19', '+0.03', '-0.28', 1]
['+0.06', '-0.00', '+0.02', '+0.02', 0]
['+0.06', '+0.19', '+0.02', '-0.26', 1]
['+0.06', '-0.00', '+0.02', '+0.04', 0]
['+0.06', '+0.19', '+0.02', '-0.25', 1]
['+0.06', '-0.00', '+0.01', '+0.05', 0]
['+0.06', '+0.19', '+0.02', '-0.24', 1]
['+0.07', '-0.01', '+0.01', '+0.06', 0]
['+0.07', '+0.19', '+0.01', '-0.23', 1]
['+0.07', '-0.01', '+0.01', '+0.07', 0]
['+0.07', '+0.19', '+0.01', '-0.22', 1]
['+0.07', '-0.01', '+0.00', '+0.07', 0]
['+0.07', '+0.19', '+0.01', '-0.22', 1]
['+0.08', '-0.01', '+0.00', '+0.07', 0]
['+0.08', '+0.19', '+0.00', '-0.22', 1]
['+0.08', '-0.01', '-0.00', '+0.07', 0]
['+0.08', '+0.19', '-0.00', '-0.22', 1]
['+0.09', '-0.01', '-0.01', '+0.07', 0]
['+0.09', '+0.19', '-0.00', '-0.22', 1]
['+0.09', '-0.01', '-0.01', '+0.07', 0]
['+0.09', '+0.19', '-0.01', '-0.22', 1]
['+0.09', '-0.01', '-0.01', '+0.07', 0]
['+0.09', '+0.19', '-0.01', '-0.23', 1]
['+0.10', '-0.01', '-0.01', '+0.06', 0]
['+0.10', '+0.19', '-0.01', '-0.24', 1]
['+0.10', '-0.01', '-0.02', '+0.05', 0]
['+0.10', '+0.19', '-0.02', '-0.25', 1]
['+0.10', '-0.00', '-0.02', '+0.04', 0]
['+0.10', '+0.19', '-0.02', '-0.26', 1]
['+0.11', '-0.00', '-0.03', '+0.03', 0]
['+0.11', '+0.19', '-0.03', '-0.28', 1]
['+0.11', '-0.00', '-0.03', '+0.01', 0]
['+0.11', '+0.19', '-0.03', '-0.29', 1]
['+0.12', '-0.00', '-0.04', '-0.01', 0]
['+0.12', '+0.19', '-0.04', '-0.31', 1]
['+0.12', '-0.00', '-0.04', '-0.03', 0]
['+0.12', '-0.20', '-0.04', '+0.24', 0]
['+0.12', '+0.00', '-0.04', '-0.06', 1]
['+0.12', '-0.19', '-0.04', '+0.22', 0]
['+0.11', '+0.00', '-0.04', '-0.09', 1]
['+0.11', '-0.19', '-0.04', '+0.19', 0]
['+0.11', '+0.00', '-0.03', '-0.11', 1]
['+0.11', '-0.19', '-0.04', '+0.17', 0]
['+0.10', '+0.00', '-0.03', '-0.13', 1]
['+0.10', '-0.19', '-0.04', '+0.15', 0]
['+0.10', '+0.00', '-0.03', '-0.15', 1]
['+0.10', '-0.19', '-0.04', '+0.13', 0]
['+0.10', '+0.01', '-0.03', '-0.18', 1]
['+0.10', '-0.19', '-0.04', '+0.11', 0]
['+0.09', '+0.01', '-0.03', '-0.20', 1]
['+0.09', '-0.19', '-0.04', '+0.08', 0]
['+0.09', '+0.01', '-0.04', '-0.22', 1]
['+0.09', '-0.19', '-0.04', '+0.06', 0]
['+0.09', '+0.01', '-0.04', '-0.24', 1]
['+0.09', '-0.19', '-0.04', '+0.04', 0]
['+0.08', '+0.01', '-0.04', '-0.27', 1]
['+0.08', '-0.18', '-0.05', '+0.01', 0]
['+0.08', '-0.38', '-0.05', '+0.28', 0]
['+0.07', '-0.18', '-0.04', '-0.02', 1]
['+0.07', '-0.38', '-0.04', '+0.25', 0]
['+0.06', '-0.18', '-0.04', '-0.05', 1]
['+0.06', '-0.38', '-0.04', '+0.23', 0]
['+0.05', '-0.18', '-0.04', '-0.08', 1]
['+0.04', '-0.38', '-0.04', '+0.20', 0]
['+0.04', '-0.18', '-0.03', '-0.10', 1]
['+0.03', '-0.37', '-0.03', '+0.18', 0]
['+0.03', '-0.18', '-0.03', '-0.12', 1]
['+0.02', '-0.37', '-0.03', '+0.16', 0]
['+0.01', '-0.18', '-0.03', '-0.14', 1]
['+0.01', '-0.37', '-0.03', '+0.14', 0]
['+0.00', '-0.18', '-0.03', '-0.16', 1]
['+0.00', '-0.37', '-0.03', '+0.12', 0]
['-0.01', '-0.18', '-0.03', '-0.18', 1]
['-0.01', '-0.37', '-0.03', '+0.10', 0]
['-0.02', '-0.18', '-0.03', '-0.20', 1]
['-0.02', '-0.37', '-0.04', '+0.08', 0]
['-0.03', '-0.56', '-0.04', '+0.36', 0]
['-0.04', '-0.37', '-0.03', '+0.06', 1]
['-0.05', '-0.56', '-0.03', '+0.34', 0]
['-0.06', '-0.37', '-0.02', '+0.04', 1]
['-0.07', '-0.56', '-0.02', '+0.33', 0]
['-0.08', '-0.37', '-0.01', '+0.03', 1]
['-0.09', '-0.56', '-0.01', '+0.32', 0]
['-0.10', '-0.37', '-0.01', '+0.02', 1]
['-0.10', '-0.56', '-0.01', '+0.31', 0]
['-0.11', '-0.37', '+0.00', '+0.02', 1]
['-0.12', '-0.56', '+0.00', '+0.31', 0]
['-0.13', '-0.37', '+0.01', '+0.02', 1]
['-0.14', '-0.56', '+0.01', '+0.31', 0]
['-0.15', '-0.37', '+0.01', '+0.02', 1]
['-0.16', '-0.56', '+0.01', '+0.32', 0]
['-0.17', '-0.37', '+0.02', '+0.03', 1]
['-0.18', '-0.56', '+0.02', '+0.33', 0]
['-0.19', '-0.37', '+0.03', '+0.04', 1]
['-0.20', '-0.56', '+0.03', '+0.35', 0]
['-0.21', '-0.37', '+0.04', '+0.06', 1]
['-0.22', '-0.17', '+0.04', '-0.22', 1]
['-0.22', '-0.37', '+0.03', '+0.08', 0]
['-0.23', '-0.18', '+0.03', '-0.20', 1]
['-0.23', '-0.37', '+0.03', '+0.11', 0]
['-0.24', '-0.18', '+0.03', '-0.18', 1]
['-0.24', '-0.37', '+0.03', '+0.13', 0]
['-0.25', '-0.18', '+0.03', '-0.16', 1]
['-0.25', '-0.37', '+0.03', '+0.14', 0]
['-0.26', '-0.18', '+0.03', '-0.14', 1]
['-0.26', '-0.37', '+0.03', '+0.16', 0]
['-0.27', '-0.18', '+0.03', '-0.12', 1]
['-0.27', '-0.37', '+0.03', '+0.18', 0]
['-0.28', '-0.18', '+0.03', '-0.10', 1]
['-0.28', '-0.38', '+0.03', '+0.20', 0]
['-0.29', '-0.18', '+0.03', '-0.08', 1]
['-0.30', '-0.38', '+0.03', '+0.22', 0]
['-0.30', '-0.18', '+0.04', '-0.06', 1]
['-0.31', '-0.38', '+0.04', '+0.24', 0]
['-0.31', '-0.18', '+0.04', '-0.04', 1]
['-0.32', '-0.38', '+0.04', '+0.27', 0]
['-0.33', '-0.18', '+0.05', '-0.01', 1]
['-0.33', '-0.38', '+0.05', '+0.30', 0]
['-0.34', '-0.19', '+0.05', '+0.02', 1]
['-0.34', '+0.01', '+0.05', '-0.26', 1]
['-0.34', '-0.19', '+0.05', '+0.05', 0]
['-0.34', '+0.01', '+0.05', '-0.23', 1]
['-0.34', '-0.19', '+0.04', '+0.08', 0]
['-0.35', '+0.01', '+0.04', '-0.20', 1]
['-0.35', '-0.19', '+0.04', '+0.11', 0]
['-0.35', '+0.01', '+0.04', '-0.17', 1]
['-0.35', '-0.19', '+0.04', '+0.13', 0]
['-0.36', '+0.00', '+0.04', '-0.14', 1]
['-0.36', '-0.19', '+0.04', '+0.16', 0]
['-0.36', '+0.00', '+0.04', '-0.12', 1]
['-0.36', '-0.19', '+0.04', '+0.19', 0]
['-0.36', '+0.00', '+0.04', '-0.09', 1]
['-0.36', '-0.19', '+0.04', '+0.21', 0]
['-0.37', '+0.00', '+0.05', '-0.07', 1]
['-0.37', '-0.20', '+0.05', '+0.24', 0]
['-0.37', '-0.00', '+0.05', '-0.04', 1]
['-0.37', '+0.19', '+0.05', '-0.31', 1]
['-0.37', '-0.00', '+0.04', '-0.01', 0]
['-0.37', '+0.19', '+0.04', '-0.28', 1]
['-0.36', '-0.00', '+0.04', '+0.02', 0]
['-0.36', '+0.19', '+0.04', '-0.26', 1]
['-0.36', '-0.00', '+0.03', '+0.05', 0]
['-0.36', '+0.19', '+0.03', '-0.24', 1]
['-0.36', '-0.01', '+0.03', '+0.07', 0]
['-0.36', '+0.19', '+0.03', '-0.22', 1]
['-0.35', '-0.01', '+0.03', '+0.08', 0]
['-0.35', '+0.19', '+0.03', '-0.20', 1]
['-0.35', '-0.01', '+0.02', '+0.10', 0]
['-0.35', '+0.19', '+0.03', '-0.18', 1]
['-0.34', '-0.01', '+0.02', '+0.12', 0]
['-0.34', '+0.19', '+0.02', '-0.17', 1]
['-0.34', '-0.01', '+0.02', '+0.13', 0]
['-0.34', '+0.19', '+0.02', '-0.16', 1]
['-0.34', '-0.01', '+0.02', '+0.14', 0]
['-0.34', '+0.19', '+0.02', '-0.14', 1]
['-0.33', '-0.01', '+0.02', '+0.16', 0]
['-0.33', '+0.18', '+0.02', '-0.13', 1]
['-0.33', '-0.01', '+0.02', '+0.17', 0]
['-0.33', '+0.18', '+0.02', '-0.11', 1]
['-0.33', '-0.01', '+0.02', '+0.19', 0]
['-0.33', '+0.18', '+0.03', '-0.10', 1]
['-0.32', '-0.01', '+0.02', '+0.20', 0]
['-0.32', '+0.18', '+0.03', '-0.09', 1]
['-0.32', '-0.01', '+0.03', '+0.22', 0]
['-0.32', '+0.18', '+0.03', '-0.07', 1]
['-0.32', '+0.38', '+0.03', '-0.35', 1]
['-0.31', '+0.18', '+0.02', '-0.05', 0]
['-0.31', '+0.38', '+0.02', '-0.34', 1]
['-0.30', '+0.18', '+0.01', '-0.04', 0]
['-0.29', '+0.38', '+0.01', '-0.32', 1]
['-0.29', '+0.18', '+0.01', '-0.03', 0]
['-0.28', '+0.38', '+0.01', '-0.32', 1]
['-0.28', '+0.18', '-0.00', '-0.02', 0]
['-0.27', '+0.38', '-0.00', '-0.32', 1]
['-0.26', '+0.18', '-0.01', '-0.02', 0]
['-0.26', '+0.38', '-0.01', '-0.32', 1]
['-0.25', '+0.18', '-0.01', '-0.03', 0]
['-0.25', '+0.38', '-0.01', '-0.33', 1]
['-0.24', '+0.18', '-0.02', '-0.04', 0]
['-0.24', '+0.38', '-0.02', '-0.34', 1]
['-0.23', '+0.18', '-0.03', '-0.05', 0]
['-0.23', '-0.01', '-0.03', '+0.23', 0]
['-0.23', '+0.18', '-0.02', '-0.07', 1]
['-0.22', '-0.01', '-0.03', '+0.22', 0]
['-0.22', '+0.18', '-0.02', '-0.09', 1]
['-0.22', '-0.01', '-0.02', '+0.20', 0]
['-0.22', '+0.18', '-0.02', '-0.10', 1]
['-0.22', '-0.01', '-0.02', '+0.19', 0]
['-0.22', '+0.18', '-0.02', '-0.11', 1]
['-0.21', '-0.01', '-0.02', '+0.17', 0]
['-0.21', '+0.18', '-0.02', '-0.12', 1]
['-0.21', '-0.01', '-0.02', '+0.16', 0]
['-0.21', '+0.19', '-0.02', '-0.14', 1]
['-0.21', '-0.01', '-0.02', '+0.15', 0]
['-0.21', '+0.19', '-0.02', '-0.15', 1]
['-0.20', '-0.01', '-0.02', '+0.14', 0]
['-0.02', '+0.18', '+0.02', '-0.32', 1]
['-0.02', '-0.02', '+0.01', '-0.02', 0]
['-0.02', '+0.18', '+0.01', '-0.31', 1]
['-0.01', '-0.02', '+0.00', '-0.02', 0]
['-0.01', '+0.18', '+0.00', '-0.31', 1]
['-0.01', '-0.02', '-0.00', '-0.01', 0]
['-0.01', '+0.18', '-0.00', '-0.31', 1]
['-0.01', '-0.02', '-0.01', '-0.02', 0]
['-0.01', '+0.18', '-0.01', '-0.31', 1]
['-0.00', '-0.02', '-0.01', '-0.02', 0]
['-0.01', '+0.18', '-0.02', '-0.32', 1]
['-0.00', '-0.02', '-0.02', '-0.03', 0]
['-0.00', '+0.18', '-0.02', '-0.33', 1]
['+0.00', '-0.02', '-0.03', '-0.04', 0]
['+0.00', '-0.21', '-0.03', '+0.24', 0]
['-0.00', '-0.02', '-0.03', '-0.06', 1]
['-0.00', '-0.21', '-0.03', '+0.22', 0]
['-0.01', '-0.02', '-0.02', '-0.08', 1]
['-0.01', '-0.21', '-0.02', '+0.21', 0]
['-0.01', '-0.02', '-0.02', '-0.09', 1]
['-0.01', '-0.21', '-0.02', '+0.19', 0]
['-0.02', '-0.02', '-0.02', '-0.11', 1]
['-0.02', '-0.21', '-0.02', '+0.18', 0]
['-0.02', '-0.02', '-0.02', '-0.12', 1]
['-0.02', '-0.21', '-0.02', '+0.17', 0]
['-0.03', '-0.01', '-0.01', '-0.13', 1]
['-0.03', '-0.21', '-0.02', '+0.16', 0]
['-0.03', '-0.01', '-0.01', '-0.14', 1]
['-0.03', '-0.21', '-0.02', '+0.15', 0]
['-0.03', '-0.01', '-0.01', '-0.15', 1]
['-0.04', '-0.21', '-0.02', '+0.14', 0]
['-0.04', '-0.01', '-0.01', '-0.16', 1]
['-0.04', '-0.21', '-0.02', '+0.13', 0]
['-0.04', '-0.01', '-0.01', '-0.17', 1]
['-0.04', '-0.21', '-0.02', '+0.12', 0]
['-0.05', '-0.01', '-0.02', '-0.18', 1]
['-0.05', '-0.21', '-0.02', '+0.11', 0]
['-0.05', '-0.01', '-0.02', '-0.19', 1]
['-0.05', '-0.21', '-0.02', '+0.10', 0]
['-0.06', '-0.01', '-0.02', '-0.20', 1]
['-0.06', '-0.21', '-0.02', '+0.08', 0]
['-0.06', '-0.01', '-0.02', '-0.22', 1]
['-0.06', '-0.21', '-0.03', '+0.07', 0]
['-0.07', '-0.01', '-0.02', '-0.23', 1]
['-0.07', '-0.21', '-0.03', '+0.05', 0]
['-0.07', '-0.01', '-0.03', '-0.25', 1]
['-0.07', '-0.20', '-0.03', '+0.04', 0]
['-0.07', '-0.01', '-0.03', '-0.27', 1]
['-0.07', '-0.20', '-0.04', '+0.02', 0]
['-0.08', '-0.40', '-0.04', '+0.30', 0]
['-0.09', '-0.20', '-0.03', '-0.01', 1]
['-0.09', '-0.40', '-0.03', '+0.27', 0]
['-0.10', '-0.20', '-0.03', '-0.03', 1]
['-0.10', '-0.40', '-0.03', '+0.26', 0]
['-0.11', '-0.20', '-0.02', '-0.04', 1]
['-0.11', '-0.40', '-0.02', '+0.24', 0]
['-0.12', '-0.20', '-0.02', '-0.06', 1]
['-0.13', '-0.39', '-0.02', '+0.23', 0]
['-0.13', '-0.20', '-0.01', '-0.07', 1]
['-0.14', '-0.39', '-0.02', '+0.22', 0]
['-0.15', '-0.20', '-0.01', '-0.08', 1]
['-0.15', '-0.39', '-0.01', '+0.21', 0]
['-0.16', '-0.20', '-0.01', '-0.09', 1]
['-0.16', '-0.39', '-0.01', '+0.20', 0]
['-0.17', '-0.20', '-0.01', '-0.09', 1]
['-0.17', '-0.39', '-0.01', '+0.20', 0]
['-0.18', '-0.20', '-0.00', '-0.10', 1]
['-0.19', '-0.39', '-0.01', '+0.20', 0]
['-0.19', '-0.20', '-0.00', '-0.10', 1]
['-0.20', '-0.39', '-0.00', '+0.19', 0]
['-0.21', '-0.20', '-0.00', '-0.10', 1]
['-0.21', '-0.39', '-0.00', '+0.19', 0]
['-0.22', '-0.20', '+0.00', '-0.10', 1]
['-0.22', '-0.39', '-0.00', '+0.19', 0]
['-0.23', '-0.20', '+0.00', '-0.10', 1]
['-0.23', '-0.39', '+0.00', '+0.19', 0]
['-0.24', '-0.20', '+0.01', '-0.10', 1]
['-0.24', '-0.39', '+0.00', '+0.19', 0]
['-0.25', '-0.20', '+0.01', '-0.10', 1]
['-0.26', '-0.39', '+0.01', '+0.20', 0]
['-0.26', '-0.20', '+0.01', '-0.09', 1]
['-0.27', '-0.39', '+0.01', '+0.20', 0]
['-0.28', '-0.20', '+0.01', '-0.09', 1]
['-0.28', '-0.39', '+0.01', '+0.21', 0]
['-0.29', '-0.20', '+0.01', '-0.08', 1]
['-0.29', '-0.39', '+0.01', '+0.22', 0]
['-0.30', '-0.20', '+0.02', '-0.07', 1]
['-0.30', '-0.39', '+0.01', '+0.22', 0]
['-0.31', '-0.20', '+0.02', '-0.06', 1]
['-0.32', '-0.40', '+0.02', '+0.24', 0]
['-0.32', '-0.20', '+0.02', '-0.05', 1]
['-0.33', '-0.40', '+0.02', '+0.25', 0]
['-0.34', '-0.20', '+0.03', '-0.04', 1]
['-0.34', '-0.40', '+0.03', '+0.26', 0]
['-0.35', '-0.20', '+0.03', '-0.02', 1]
['-0.35', '-0.40', '+0.03', '+0.28', 0]
['-0.36', '-0.20', '+0.04', '-0.00', 1]
['-0.36', '-0.40', '+0.04', '+0.30', 0]
['-0.37', '-0.20', '+0.04', '+0.02', 1]
['-0.38', '-0.40', '+0.04', '+0.33', 0]
['-0.38', '-0.20', '+0.05', '+0.05', 1]
['-0.39', '-0.01', '+0.05', '-0.23', 1]
['-0.39', '-0.21', '+0.05', '+0.08', 0]
['-0.39', '-0.01', '+0.05', '-0.20', 1]
['-0.39', '-0.21', '+0.04', '+0.11', 0]
['-0.40', '-0.01', '+0.05', '-0.17', 1]
['-0.40', '-0.21', '+0.04', '+0.14', 0]
['-0.40', '-0.01', '+0.05', '-0.14', 1]
['-0.40', '-0.21', '+0.04', '+0.17', 0]
['-0.41', '-0.02', '+0.05', '-0.11', 1]
['-0.41', '-0.21', '+0.04', '+0.19', 0]
['-0.41', '-0.02', '+0.05', '-0.09', 1]
['-0.41', '-0.21', '+0.05', '+0.22', 0]
['-0.41', '-0.02', '+0.05', '-0.06', 1]
['-0.41', '-0.21', '+0.05', '+0.25', 0]
['-0.42', '-0.02', '+0.05', '-0.02', 1]
['-0.42', '-0.22', '+0.05', '+0.28', 0]
['-0.42', '-0.02', '+0.06', '+0.01', 1]
['-0.42', '+0.17', '+0.06', '-0.26', 1]
['-0.42', '-0.02', '+0.05', '+0.05', 0]
['-0.42', '+0.17', '+0.06', '-0.23', 1]
['-0.42', '-0.02', '+0.05', '+0.08', 0]
